item_id,nb_days
[1524526  455720],[135  31]
[1463543],[134]
[335248 918827],[134 120]
[ 329769 2794512],[134  69]
[1631851],[134]
[969553 918064],[134 126]
[1700282],[134]
[1273915],[134]
[1962198],[134]
[1532718],[134]
[1122460],[134]
[2239596  301960 1664350 1889597],[134 123 116 105]
[883661],[134]
[296430],[134]
[1215281],[134]
[1585757],[134]
[1468203],[134]
[ 640839 1245038  767710  643385],[134 134 134 134]
"[1895348  305049  422368 1096145 1211562 1916904  945880 1708628  325470
 1133906 2868598 1945610  614384 1654922  740418  369203 1179225 1948542
 2622455 1231865  763393]","[134 134 124 124 124  94  87  87  87  87  63  63  63  63  38  38  24   3
   3   3   3]"
[1634527],[134]
[503972 350549],[134 105]
[360595],[134]
[1529320],[134]
[871903],[134]
[698130],[134]
[1398523 1135080],[134 134]
[1294261],[134]
[1663870  928312],[134 134]
[795254],[134]
[1754771 1337205],[134  96]
[1706964],[134]
[657626],[134]
[1698166],[134]
[1018136 1340234],[134 102]
[1469072],[134]
[933074],[134]
[317759],[134]
[1687082],[134]
[372214],[134]
[1567172 1695279],[134 113]
[1418138],[134]
[1018136],[134]
[1347799],[134]
[ 858304 1562701],[134 125]
[387281],[134]
[591636],[134]
[657626],[134]
[291364],[134]
[1378631],[134]
[1416608],[134]
[ 632507 1408079],[134 131]
[297536],[134]
[1219754],[134]
[1712415],[134]
[1099081],[134]
[2531779 1933787],[134 125]
[561264],[134]
[1328898],[134]
[2463317],[134]
[1490515],[134]
[1166927],[133]
[1812370],[133]
[1448967  648758 2531779],[133 133 102]
[1686260 1396878],[133 133]
[1031440],[133]
[497719],[133]
[ 800996 1859768],[133 133]
[2900163 1174940 2643283],[133 133 133]
[1959063 2937389],[133 133]
[277366 164051],[133  33]
[1289744  364862],[133 123]
[780217 836441 617766 591636],[133 133 133 129]
[1574548],[133]
"[2581384 1978905 2314085 2802690 2330380 2566412 1905333  230856 1193060
  391525 1132884]",[133 122 122 122 109 109  97  88  69  69   5]
[1174940  902478 1099773],[133 133 133]
[2491997 2268614],[133  26]
[1915220],[133]
[1812370],[133]
[1440124],[133]
[1378631  323450],[133  22]
[132135],[133]
[668280],[133]
[1849707],[133]
[292441],[133]
[1366101],[133]
[617013],[133]
[455295],[133]
[376859],[133]
[987743],[133]
[986296],[133]
[1237986 1906757],[133  66]
[534612],[133]
[ 921642 1056939],[133 120]
[1181917 1409027  430708 2464257],[133 115  77  66]
[1744232],[133]
[1769671],[133]
[524341],[133]
[1565031 1761515 1017773  671410],[133 133 133 133]
[430708],[133]
[1279089 1179273],[133 133]
[1010926 1417294  936038],[133 133 133]
[534612],[133]
[1883531  131117],[133 133]
[1567312 1054480],[133 133]
[1916904  555311 1840180],[133 133 125]
[1198628],[133]
[1126394],[133]
[945880],[133]
[246037],[133]
[1082384],[133]
[534612],[133]
[ 223146 2330980],[133  56]
[1076484],[133]
[743728],[133]
[1534987],[133]
[1939556  985499],[133 103]
[1046153  393530],[133 132]
[310454 914136],[133 133]
[2021815  829667  830636 2475653 1504304 2227585 2564045 2170597],[133 117 117  69  69  57  52  11]
[131117],[133]
[387552],[133]
[921642],[133]
[1645834  139086 1586512],[133 102 102]
[1806296],[133]
[1454376],[133]
[1956527],[133]
[932347],[133]
[2821340 1821702 2876727],[133 111  34]
[ 588840 1289744],[133 119]
[191243],[133]
[1198628],[133]
[903647 833666 780380 323450],[133  82  82  35]
[1096145 2710114  995232],[133  78  20]
[1940267],[133]
[1586334],[133]
[668280],[133]
[756020],[133]
[909677],[133]
[391525],[133]
[1851598 1436642],[133  70]
[127495],[133]
[709832],[133]
[1076484],[133]
[989029],[133]
[1698166],[132]
[1289744],[132]
[131117],[132]
[877767],[132]
[877767],[132]
[ 943243 1961311 2798436 2794512 2118799 1210991],[132 132  22  22  22  22]
[1049981],[132]
[1474262],[132]
[937638 472922],[132 132]
[273492],[132]
[393530],[132]
[1266176],[132]
[958423],[132]
[2577550],[132]
[1475816 1844408],[132 132]
[241461],[132]
[1556013  625370 1931380 1814016 1407928],[132 132 132 120 114]
[ 291364  675335 1021482],[132 132 123]
[760309],[132]
[1812370],[132]
[432275 712843],[132 105]
[2911912],[132]
[1299190],[132]
[323450],[132]
[1457171],[132]
[ 668280 1746190],[132 132]
[480832],[132]
[1973664 1671970],[132 132]
[666794],[132]
[127865],[132]
[1207456  138431 1832150  890500],[132 132 132 128]
[809891],[132]
[544038],[132]
[657626 966875],[132 132]
[1229092],[132]
[756819 989581],[132 124]
[1788819  789767  682871 1687910  791847 1633754 1873222 1927068],[132 132 111 111 111  63  41  41]
[ 291364 1258330  842449],[132 132 132]
[2378271],[132]
[795254],[132]
[1469072],[132]
[1605839],[132]
[1785451],[132]
[706145],[132]
[1877137],[132]
[1774617],[132]
[1579355],[132]
[1882156],[132]
[1483804],[132]
[1883531],[132]
[640121],[132]
[534612],[132]
[138431],[132]
[148089],[132]
[1918815],[132]
[1519172],[132]
[809891],[132]
[1773535],[132]
[674597],[132]
[1962198],[132]
[615009 581032],[132 132]
[2750726 1851598 1861964],[132 132 103]
[1331220],[132]
[1844408],[132]
[1795593],[132]
[2015822],[132]
[1952622  704861],[132  70]
[958423],[132]
[2559060 2281848 1477398],[132 132  99]
[1651169  667268],[132  95]
[334588],[132]
[1174940],[132]
[450618],[132]
[1529320],[132]
[1697200],[132]
[931734],[132]
[1379493],[132]
[943143],[132]
[ 698153 1906757],[132  35]
[232082],[132]
[2155094],[132]
[541999],[132]
[417055],[132]
[1956818 2412589 2898794 1724259 2159129 2308408 2431539],[132 132 118 118 111  83  62]
[1033454],[132]
[1179273  136860],[132  94]
[1809964 1360406],[132 129]
[1058632],[132]
[1274956],[132]
[2077141],[132]
[1467760 1428822],[132 132]
[862446],[132]
[1238932  978935],[132 113]
[391525],[132]
[1213427],[132]
[989029],[132]
[935316],[132]
[131698],[132]
[747846],[132]
[ 877767 2322793 2137252 2120713],[132  35  35  35]
[928269],[132]
[123793],[132]
[1806296],[132]
[900878],[132]
[823534],[132]
[814851],[132]
[1883531],[132]
[413010],[132]
[1630965],[132]
[123793],[132]
[138431],[132]
[1434163 1632303 1472591],[132 117 117]
[2752000 2771965 1266176],[132 132 123]
[159931],[132]
[1523882],[132]
[746366],[132]
[1042783],[132]
[151551],[131]
[143094],[131]
[2303762],[131]
[1776443  588349 1121132  812029],[131 131 131 131]
[1210991],[131]
[228702],[131]
[2316070  765473],[131 128]
[878388],[131]
[1749759],[131]
[1166927 1539576 1706448 2420222 2034791  721424 2270513 2615262  610956],[131  78  75  71  49  31  29  19  17]
[480832],[131]
[1962198  909221],[131 131]
[1408079],[131]
[652854],[131]
[1062440 1831674],[131 131]
[1632303 1115223],[131 131]
[2007230 2265088 2226744 2373592  363702],[131 131  81  64  63]
[2469789],[131]
[1505204],[131]
[1335648 1016759],[131 131]
[1022099 1455272],[131 131]
[ 477660 1360406 2754223 2934055 2752000 1750560],[131 119 119 119 111 105]
[657626 144051],[131 131]
[ 351928 1599225],[131  81]
[1842684],[131]
[1726201],[131]
[619157],[131]
[1729232],[131]
[2378271 2125959],[131 131]
[833666],[131]
[1979533],[131]
[926842],[131]
[283584],[131]
[1882156  903647 1236359],[131 131 131]
[1666866],[131]
[2835159],[131]
[2736018 1527117 2682244 2582826],[131 129  75  75]
[127865],[131]
[136860],[131]
[864981],[131]
[1622747],[131]
[ 555063  904766 1195998],[131 105 105]
[1198628],[131]
[1986986],[131]
[492247],[131]
[174086],[131]
[1356952],[131]
[1259708],[131]
[1044125 2309796],[131  97]
[1868145],[131]
[1940985],[131]
[1015917],[131]
[2398521],[131]
[1450450],[131]
[1809964],[131]
[1523882  943143],[131 131]
[1949394],[131]
[2929563],[131]
[1996785],[131]
[278104],[131]
[1953205],[131]
[709832],[131]
[ 607186 1883172 1894935],[131 131  50]
[1213796],[131]
[686884],[131]
[468020],[131]
[1166477],[131]
[466944],[131]
[574286],[131]
[1744232],[131]
[1873684],[131]
[451969],[131]
[ 325470 2057975],[131 131]
[921642],[131]
[1449570],[131]
[218606],[131]
[126335],[131]
[1617260],[131]
[1831657],[131]
[1763704],[131]
[2428645],[131]
[1436642],[130]
[989581],[130]
[493265],[130]
[765473],[130]
[416027],[130]
[1077123],[130]
[1805488 1796472],[130 130]
[1956527],[130]
[2310753],[130]
[1323121 1461623],[130 130]
[1586334 1530271 1334728 2282065],[130 130  90  90]
[1241304],[130]
[126335],[130]
[1889597],[130]
[1173459 1379559 2051413],[130 129 104]
[2364723 2457608 1956818 2859490 2798207],[130 130 124 124   4]
[2221349],[130]
[1504304 1650003],[130 130]
[1356952],[130]
[315240],[130]
[1333481],[130]
[1793377],[130]
[231716 371022],[130  28]
[130259],[130]
[1800907  763393],[130  69]
[2902365],[130]
[801920 921642],[130 130]
[ 144051  330893 1279089],[130 130 130]
[532135 597314 668280],[130 130 109]
[1872602],[130]
[2162634 1979590  430708],[130  43  35]
[1523882],[130]
[167112],[130]
[1674936],[130]
[2834294 1085416  557701 1892192 1504304],[130 115 115 103 103]
[1768956],[130]
[ 344877 1294852 1329072],[130 112 112]
[1546247],[130]
[272388],[130]
[ 522755 1113191],[130 103]
[1064397],[130]
[ 973512 1849707],[130 130]
[1527117  456514],[130 118]
[1846399 1426525 2566412],[130 130 128]
[2703625 2740458],[130 113]
[2916826],[130]
[2414738  406895  403748 2955585 1467075 1875650 1386350 1422762],[130  90  90  90  90  90  74  67]
[1920477  124204],[130  33]
[1188264 2945301],[130 121]
[1516843],[130]
[1440124],[130]
[1824330  231466],[130  91]
[1716120],[130]
[1255726],[130]
[1586334 1163553],[130 105]
[1747742],[130]
[987536],[130]
[2931769],[130]
[1028330],[130]
[497719],[130]
[534612],[130]
[1593041],[130]
[1839582 1373610  235073 1633174 1055399  297978],[129 129 110  66  66  17]
[1018841],[129]
[391907],[129]
[2789528 2740458  476080],[129 129 129]
[ 304354 1939936],[129  63]
[134015],[129]
[1625843 1875147],[129 129]
[2273244],[129]
[865225],[129]
[2324616 2694393],[129 116]
[1731270 1498329  757135],[129 129  17]
[1340234  314633],[129 129]
[ 916639 2739219],[129  96]
[363135],[129]
[2293670 2134749 1889597 1654922 2496221],[129 129 104  82  57]
[1018136],[129]
[1626759 1837497  360837],[129 129 110]
[467091],[129]
[1826136  982932],[129  69]
[2945301 2175805 1800907],[129 129  82]
[2027145],[129]
[ 567142 1777332],[129 123]
[487992],[129]
[1413981  730604],[129 129]
[1022099  657626],[129 129]
[ 646512  954303 2557055],[129 129 105]
[1545760],[129]
[1213427],[129]
[1738544],[129]
[655775],[129]
[1263582],[129]
[154002],[129]
[637042],[129]
[427952],[129]
"[2782228 1507056 1687910 2413111  409531  944012 2239701  809891 1716120
 2893615 2086169 2697691]",[129 129 116 115 113 102  74  72  70  37  22  16]
[561864],[129]
[ 674597  314633 1808470  836441 1546247],[129 129  29  29   9]
[507888 286495 462822 508624],[129  91  16  15]
[1323121],[129]
[1463543],[129]
[377131 125564],[129  33]
[126335 597314],[129 129]
[1194539 1684099],[129 118]
[1833819  269172 1416608 1390827 1650899],[129 129 119 119  88]
[607186],[129]
[599262],[129]
[1446293  329400],[129  96]
[2406172 2096293 1615177],[129 129 129]
[1842684 2814609],[129 117]
[1427750  449609 1174307  417055 2816877],[129 123 122 111 111]
[1057664],[129]
[1834911],[129]
[1613854],[129]
[1773356],[128]
[ 961819 1166927],[128 128]
[1472591],[128]
[ 819428  600840 1185240 1556013],[128 118 118 118]
[936038 297536],[128 125]
[1450450],[128]
[709832],[128]
[1949394],[128]
[1695279],[128]
[1106101],[128]
[719301],[128]
[1744232],[128]
[1984705 1821947 2345674 1167757  958617],[128 128 128 128 102]
[1054067],[128]
[ 128959  946530 1686260],[128 128  71]
[1744232],[128]
[2590191 2639042 2366355  368245  552718 1930368  450618  822724 1194697],[128 128 116 116 106  98  98  55  48]
[1519172],[128]
[646029],[128]
[1390540],[128]
[2556160  648758  556224 1526552],[128  92  92  92]
[795254],[128]
[141761],[128]
[1158313],[128]
[1543845 1446293  681455],[128  70   3]
[1329021],[128]
[1988815],[128]
[1918815],[128]
[2793818],[128]
[1735083],[128]
[1064359],[128]
[2609834],[128]
[561864],[128]
[851603],[128]
[428942],[128]
[690829],[128]
[569832],[128]
[730008],[128]
[945880],[128]
[732995],[127]
[1624345 1274956],[127 127]
[1490515],[127]
[1622747],[127]
[1829992  918212],[127 127]
[ 293358 1289744],[127  71]
[235441],[127]
[1769671],[127]
[1645046  870184],[127 127]
[1194539],[127]
[296430],[127]
[1034813 2758287 2305765],[127 127 127]
[2812364 1935285],[127  99]
[486350],[127]
[1064359],[127]
[2214689 2953707],[127 127]
[ 855939 1058949 2134749 2092189],[127 116 116 116]
[1700282],[127]
[498544],[127]
[987569],[127]
[774379],[127]
[1667586],[127]
[1356952 2305964 2165820  757774 2120713],[127 127 104 104  57]
[1954824  674597],[127 127]
[1126394],[127]
[2429745  861118],[127 127]
[416027],[127]
[1812370],[127]
[646029],[127]
[1146287 1606923 1050242],[127 119 119]
[815195],[127]
[1149455],[127]
[133584],[127]
[921642],[127]
[1547051],[127]
[1729232],[126]
[ 809891 1340234],[126 126]
[1794834 1794834],[126 126]
[1962198],[126]
[172027],[126]
[724319],[126]
[1008474],[126]
[1792993],[126]
[1773356  695796],[126 126]
[1294852 1329021],[126 126]
[474493],[126]
[1490201 1083818 1337235],[126  46  46]
[363135],[126]
[ 786311 2452390 1245571],[126 101   4]
[ 708549 1017726  920294 1101822],[126 126  96  96]
[363135],[126]
[1364866],[126]
[1558936  797218 1334728 1798233],[126 126  69  34]
[1247578],[126]
[1210233 1255302],[126 126]
[1661761],[126]
[1543836],[126]
[1692989],[126]
[1409027],[126]
[1718885 2048786 1982555 1780765 2439344  365727 2358935 2686855],[126 117 107 107 107  80  54  54]
[1175903],[126]
[1718885 2630407],[126 126]
[334588],[126]
[1792993 2771196  383730],[126  49  49]
[241461],[126]
[920927 424703 876938],[126 126  77]
[1033454],[126]
[720017 918064],[126  97]
[660136],[126]
[1173025  148089],[126 103]
[2705569],[126]
[1287390],[126]
[365608],[126]
[1106101],[126]
[1316534],[126]
[1618192],[126]
[1796472],[126]
[1153545],[126]
[599262],[126]
[1236359],[126]
[864981],[126]
[2058499],[126]
[1398523],[126]
[ 427952 1164098],[126  55]
[1447941],[126]
[1126241],[126]
"[ 444246 1046957  591636 1405562 1839582 1679420 1784519  421235 1020585
 1621980  251937]",[126 125 124 107  85  85  85  85  84  84  75]
[1523882  741980],[126 125]
[1190600],[126]
[1693615],[126]
[467817],[125]
[2826127],[125]
[1390827],[125]
[781825],[125]
[1050242],[125]
[1821048 1662825  938057  159931  222762  369899],[125 125 125 125 125  33]
[2632105 1231740],[125 125]
"[1057309  292441 1562164  549751 1628426 1821947 2210425 2582826 2478626
 2120713 2850676 1696364 1581452 2747082 1848844 2648913 1263144  644208
 1982685]","[125 125 125 125 125 125 125 119 119  98  98  98  91  87  82  68  68  68
  52]"
[1149283],[125]
[1973664  933074 1934214 1149283],[125 125 125 125]
[ 223146 1969604],[125  48]
[1418138  285225  632507],[125  56  28]
[1273589],[125]
[1317673  362332 1982904  688581],[125 125  71  71]
[2254041  970010 1797448 2656158 1841367],[125 125 110  75  75]
[2810718 2658555 1373610],[125 125  83]
[932347],[125]
[1335648],[125]
[1882156 1746190],[125 104]
[391525 867148],[125 125]
[1109803 2292484],[125 122]
[ 636785 1335648],[125 125]
[1490515],[125]
[1972833],[125]
[393530],[125]
[130727 620524],[125 111]
[1624345],[125]
[1738544 1008562],[125  85]
[540342 522755],[125 125]
[1480942  918064 1238932],[125 125 125]
[1795593],[125]
[1255302],[125]
[ 765473 1640972],[125 125]
[725296],[125]
[1632303],[125]
[725242],[125]
[1762904],[125]
[1690461],[125]
[1339136 1345219 2155094 2193444 2379432  646512 2382109  814717 2096293],[125  62  62  24  12  11  11   6   6]
[1064397],[125]
[1791784  945880],[125 125]
[1888892],[125]
[1835307 1114041 2426137 2502406],[125 125  83  60]
[ 938057 2440850 1255726 1504304 1154854 2488571 2885984 2925357 1484638],[125 124 122 118 111 111 111  20   6]
[618661],[125]
"[2642307 1654922  459535 2441719 2443818 2504168 2473413 2265354 2339613
 2889585 2685564  894856]",[125 124 115 115 115  82  62  21  21  21  18  18]
[ 371022 1433240],[125 117]
[2483440 2902365 1037743  664558  515521 1634527],[125 125 125 116  84  84]
[1498329 1979590 1694131 2696735 1526552 2301588 1807257  896665 2402529],[125 125 125 110 110  81  61  18  18]
[1340234],[125]
[1746190],[125]
[123793],[125]
[654025],[125]
[912462],[125]
[ 449609 1711936],[125 125]
[ 424962 1213427 1136365],[125 123  88]
[1486261],[125]
[1520680],[125]
[1082384  550322  387732  914568  344481],[125 125 118 109  36]
[1821702],[125]
[1349696 1129763],[125 125]
[1940985],[125]
[1229740],[125]
[1744232],[125]
[668280],[125]
[730604],[125]
[1163129],[125]
[ 211146 2403142 1804544],[125  98  34]
[2150854],[125]
[714449],[125]
[1499752],[125]
[719301],[125]
[387552],[125]
[852204],[125]
[1956527],[125]
[851603],[125]
[1857721],[125]
[2015956  819428 2899540],[125  88  22]
[126335],[125]
[1279089  467817],[125 125]
[1110985],[125]
[1674936],[125]
[989581],[125]
[1697200],[125]
[1996785],[125]
[127081],[125]
[637042],[125]
[226278],[125]
[269950],[125]
[1618682],[125]
[957927],[125]
[ 958617 2687880 2687363 2612126  407719],[125 113 107  94  94]
[450618],[125]
[628722],[125]
[1529320],[125]
[123793],[125]
[978935],[125]
[1033454],[125]
[932347],[125]
[866304],[125]
[1335648  209001],[125  80]
[546398],[125]
[1956527],[125]
[1058632],[125]
[2728805],[125]
[254960],[125]
[2254041],[125]
[1598962],[125]
[1690461],[125]
[1631851],[125]
[909677],[124]
[686884],[124]
[1184628 2771965 2942706 1125393 1750560  361530 2388023  459290],[124 124 124 124 124 124 124 124]
[ 945880 1110985],[124 124]
[799723],[124]
[1477398],[124]
[656480 469932],[124 100]
[1622747],[124]
[1882156],[124]
[1940255],[124]
[719301],[124]
[1523882],[124]
[1146287  344794],[124 111]
"[ 638318 1772362 1353012  454564 1214779 2131297 2366573  974129 1557847
 1848844 2693392  498544 1601008  295072 1289744  779107 1841448 1689146
 1154854 1327789 1358356 2879994]","[124 124 124  89  81  81  81  77  77  77  68  68  68  67  59  56  53  49
  43   3   3   3]"
[2824638 1684099 1589010 2430661 1022354 1605839  636233  996851],[124 118 108 108 108  97  97  97]
[908394],[124]
[123793],[124]
[1174307],[124]
[1238932],[124]
[461503],[124]
[2226744],[124]
[1335648],[124]
[427952],[124]
[392822],[124]
[1366101],[124]
[1328587 1493246],[124 124]
[416213],[124]
[376881],[124]
[ 420842 1386350 1745076  682871 1253724],[124 124 124 113 105]
[1450450],[124]
[1361212],[124]
[1516843],[124]
[ 782051  735675 1498329],[124  75   5]
[1497935],[124]
[ 799723 1861964 2431539  774379 1078038 1298171 2131950],[124 124 112 112 112 112  74]
[ 239232 1282254 1219459],[124 124 124]
[928312 397391],[124  62]
[2015956 2440850 2186524],[124 124 124]
[1076484 1273915  141548 1859768],[124 124 123  98]
[ 706145 1330312],[124 124]
[1498329],[124]
[142179],[124]
[918064 755371],[124 111]
[1132735 1949394 2125959],[124 124  95]
[1881176],[124]
[224876],[124]
[424703],[124]
[1844025],[124]
[760309],[124]
[871903],[124]
[1546247],[124]
[810197],[124]
[450618],[124]
[898283],[124]
[1186923],[124]
[1916904],[124]
[1106101],[124]
[690829],[124]
[2034407],[124]
[491342 851603],[124 124]
